|COD_COL|COLE_INST_NOMBRE|COLE_DEPTO_COLEGIO|COLE_CALENDARIO_COLEGIO|COLE_GENEROPOBLACION|EVALUADOS_ULTIMOS_3|COLE_NATURALEZA|INDICE_MATEMATICAS|INDICE_C_NATURALES|INDICE_SOCIALES_CIUDADANAS|INDICE_LECTURA_CRITICA|INDICE_INGLES|INDICE_TOTAL|COLE_CATEGORIA|NOMBRE_DEPARTAMENTO|NOMBRE_MUNICIPIO|ZONA|LATITUD|LONGITUD|MODE_ESTRATOVIVIENDA|IND_EST_TRAB|MODE_EDU_MADRE|MODE_EDU_PADRE|IND_BILINGUE|CARACTER_IE|INDICE_AJUST|Cluster
755|105148000863|I. E. CAMPESTRE NUEVO HORIZONTE|ANTIOQUIA|A|MI|80|OFICIAL|0.7149|0.7238|0.6997|0.7285|0.6746|0.7135|B|ANTIOQUIA|CARMEN DE VIBORAL|Rural|6.0591669999999995|-75.31611099999999|Estrato 2|1|Primaria completa|Primaria incompleta|N|TECNICO/ACADEMICO|0.28649314771104395|3
756|105129000216|I. E. JOSE MARIA BERNAL|ANTIOQUIA|A|MI|673|OFICIAL|0.6683|0.6741|0.6496|0.7059|0.6666|0.6738|B|ANTIOQUIA|CALDAS|Urbano|6.092376439|-75.63984675|Estrato 2|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|ACADEMICO|0.9264576539975224|5
757|105129000534|I. E.  PEDRO LUIS ALVAREZ CORREA|ANTIOQUIA|A|MI|450|OFICIAL|0.7199|0.7069|0.7120000000000001|0.7524|0.7043|0.7214|A|ANTIOQUIA|CALDAS|Urbano|6.092465988|-75.63474395|Estrato 2|0|Secundaria (Bachillerato) completa|Primaria incompleta|N|TECNICO/ACADEMICO|0.8298954926363127|3
758|305837005171|COLEGIO GIMNASIO PILARES DEL SABER|ANTIOQUIA|A|MI|32|NO OFICIAL|0.7506|0.7297|0.7476|0.7863|0.7616|0.7542|A|ANTIOQUIA|TURBO|Urbano|8.096168236|-76.72190455|Estrato 2|0|Tecnica o tecnologica completa|Educacion profesional completa|None|ACADEMICO|0.13458864443866983|5
759|305001004579|COL PALERMO DE SAN JOSE|ANTIOQUIA|A|MI|179|NO OFICIAL|0.8028|0.7892|0.8001|0.812|0.8754|0.8067|A+|ANTIOQUIA|MEDELLIN|Urbano|6.20880691700006|-75.568364628|Estrato 4|0|Educacion profesional completa|Educacion profesional completa|N|ACADEMICO|0.5450320843643419|0
760|205147000147|I. E. R. LA CADENA|ANTIOQUIA|A|MI|70|OFICIAL|0.6096|0.5909|0.6222|0.6785|0.6099|0.6241|C|ANTIOQUIA|CAREPA|Rural|7.761111|-76.6425|Estrato 1|0|Primaria incompleta|Primaria incompleta|N|ACADEMICO|0.240765604280131|0
761|305001007594|INST EDUC SANTA JUANA DE LESTONAC|ANTIOQUIA|A|MI|261|OFICIAL|0.7553|0.7562|0.7657|0.7857|0.7319|0.7631|A|ANTIOQUIA|MEDELLIN|Urbano|6.30292526900007|-75.575669604|Estrato 3|0|Tecnica o tecnologica completa|Secundaria (Bachillerato) completa|N|TECNICO/ACADEMICO|0.6602553244306115|1
762|105001009709|INST EDUC FELIX HENAO BOTERO|ANTIOQUIA|A|MI|160|OFICIAL|0.6615|0.6682|0.6526|0.7229|0.6435|0.6738|B|ANTIOQUIA|MEDELLIN|Urbano|6.240595525000059|-75.54666126800001|Estrato 2|0|Secundaria (Bachillerato) completa|Primaria incompleta|N|TECNICO/ACADEMICO|0.46153871132264945|3
763|205240000106|I. E. R. BOYACA|ANTIOQUIA|A|MI|49|OFICIAL|0.6862|0.6792|0.6549|0.7190000000000001|0.6153|0.6795|B|ANTIOQUIA|EBEJICO|Rural|6.340475194|-75.73278385|Estrato 1|0|Primaria incompleta|Primaria incompleta|N|ACADEMICO|0.18603901390826055|0
764|205240000106|I. E. R. BOYACA|ANTIOQUIA|A|MI|73|OFICIAL|0.5388|0.5448|0.544|0.6129|0.5357|0.5582|D|ANTIOQUIA|EBEJICO|Rural|6.340475194|-75.73278385|Estrato 1|0|Primaria incompleta|Primaria incompleta|N|ACADEMICO|0.23649207040724102|0
765|105001000876|INST EDUC JAVIERA LONDONO-SEVILLA|ANTIOQUIA|A|MI|214|OFICIAL|0.7123|0.7123|0.7089|0.7469|0.7288|0.7208|A|ANTIOQUIA|MEDELLIN|Urbano|6.267787787000031|-75.565157152|Estrato 3|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|ACADEMICO|0.5727423870578798|2
766|105045001667|I.E. LA PAZ|ANTIOQUIA|A|MI|157|OFICIAL|0.6384|0.6453|0.6447|0.6847|0.6517|0.6532|C|ANTIOQUIA|APARTADO|Urbano|7.880394852999999|-76.61040019|Estrato 1|0|Secundaria (Bachillerato) completa|Primaria incompleta|N|ACADEMICO|0.44885403001351665|0
767|105842000382|I. E. SAN JOSE|ANTIOQUIA|A|MI|162|OFICIAL|0.6509|0.6393|0.6525|0.6947|0.5851|0.6536|C|ANTIOQUIA|URAMITA|Urbano|6.9001669239|-76.17412549|Estrato 1|0|Primaria incompleta|Primaria incompleta|N|ACADEMICO|0.4583625573969843|0
768|105842000382|I. E. SAN JOSE|ANTIOQUIA|A|MI|96|OFICIAL|0.4912|0.5284|0.515|0.5826|0.5033|0.5273|D|ANTIOQUIA|URAMITA|Urbano|6.9001669239|-76.17412549|Estrato 1|0|Primaria incompleta|Primaria incompleta|N|ACADEMICO|0.2859736510201287|0
769|105893001685|I. E. LUIS EDUARDO DIAZ|ANTIOQUIA|A|MI|230|OFICIAL|0.6471|0.6586|0.6198|0.6726|0.6362|0.6485|C|ANTIOQUIA|YONDO|Urbano|7.0116125271000005|-73.90778738|Estrato 1|0|Secundaria (Bachillerato) completa|Primaria incompleta|N|TECNICO/ACADEMICO|0.5663760107961551|0
770|105088001911|IE COMERCIAL ANTONIO ROLDAN BETANCUR|ANTIOQUIA|A|MI|415|OFICIAL|0.6553|0.667|0.6613|0.7076|0.6626|0.672|B|ANTIOQUIA|BELLO|Urbano|6.3457984846|-75.55315954|Estrato 2|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|TECNICO/ACADEMICO|0.7740390405316315|3
771|105001000205|INST EDUC SAN AGUSTIN|ANTIOQUIA|A|MI|159|OFICIAL|0.7032|0.6808|0.6722|0.7108|0.6946|0.6920000000000001|B|ANTIOQUIA|MEDELLIN|Urbano|6.27987360500003|-75.56303664800001|Estrato 2|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|None|ACADEMICO|0.4658281883087829|5
772|105001020273|INST EDUC CIUDAD DON BOSCO|ANTIOQUIA|A|MI|16|OFICIAL|0.6858|0.6966|0.6887|0.7198|0.6682|0.6955|B|ANTIOQUIA|MEDELLIN|Urbano|6.29219865189095|-75.59744942353599|Estrato 1|0|Ninguno|Primaria incompleta|N|TECNICO/ACADEMICO|0.06771834058353277|0
773|105001002119|I.E. MARCO FIDEL SUAREZ|ANTIOQUIA|A|MI|259|OFICIAL|0.7167|0.7141|0.7058|0.7443|0.6944|0.7182|B|ANTIOQUIA|MEDELLIN|Urbano|6.25748263485367|-75.5863057559644|Estrato 2|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|TECNICO/ACADEMICO|0.6370067406432967|3
774|205148000469|I. E.R. LA AURORA|ANTIOQUIA|A|MI|102|OFICIAL|0.7271|0.7199|0.6857|0.737|0.6529|0.7124|B|ANTIOQUIA|CARMEN DE VIBORAL|Rural|6.084244964|-75.32564441|Estrato 2|0|Primaria completa|Primaria incompleta|N|ACADEMICO|0.3454193122146062|5
775|205034001317|I. E. SAN PERUCHITO|ANTIOQUIA|A|MI|54|OFICIAL|0.6714|0.6473|0.6579|0.7337|0.6342|0.6742|B|ANTIOQUIA|ANDES|Rural|5.646667|-75.940278|Estrato 1|0|Primaria incompleta|Primaria incompleta|N|ACADEMICO|0.20140317484938974|0
776|105642000019|I. E.  JULIO RESTREPO|ANTIOQUIA|A|MI|211|OFICIAL|0.6541|0.6691|0.6579|0.7013|0.6178|0.6665|C|ANTIOQUIA|SALGAR|Urbano|5.965785563300001|-75.98174393|Estrato 2|0|Primaria incompleta|Primaria incompleta|N|ACADEMICO|0.54591267169887|5
777|205308000312|I.E.R. NUESTRA SENORA DEL CARMEN|ANTIOQUIA|A|MI|76|OFICIAL|0.6383|0.6319|0.5879|0.6661|0.5813|0.6272|C|ANTIOQUIA|GIRARDOTA|Rural|6.375|-75.42222199999999|Estrato 2|0|Primaria completa|Primaria completa|None|ACADEMICO|0.257934490745221|5
778|205318000451|I. E. R. CHAPARRAL|ANTIOQUIA|A|MI|123|OFICIAL|0.7074|0.7071|0.69|0.7208|0.6643|0.7031|B|ANTIOQUIA|GUARNE|Rural|6.227425635|-75.40109147|Estrato 2|0|Secundaria (Bachillerato) completa|Primaria incompleta|N|ACADEMICO|0.3936017441024924|5
779|105306000175|I. E. LUIS ANDRADE VALDERRAMA|ANTIOQUIA|A|MI|114|OFICIAL|0.6655|0.6908|0.6887|0.7194|0.6576|0.6885|B|ANTIOQUIA|GIRALDO|Urbano|6.6809197076|-75.95252969|Estrato 1|0|Secundaria (Bachillerato) completa|Primaria incompleta|N|ACADEMICO|0.36863494480246906|0
780|305001012857|COLEGIO VID OBRA DE LA CONGREGACION MARIANA|ANTIOQUIA|A|MI|141|NO OFICIAL|0.7994|0.7872|0.7942|0.8046|0.8133|0.7977|A+|ANTIOQUIA|MEDELLIN|Urbano|6.28081183000006|-75.576623172|Estrato 3|0|Tecnica o tecnologica completa|Secundaria (Bachillerato) completa|None|ACADEMICO|0.4628133147430439|2
781|305088000639|COL PARROQUIAL NUESTRA SENORA DE CHIQUINQUIRA|ANTIOQUIA|A|MI|390|NO OFICIAL|0.7543|0.7501|0.759|0.7882|0.7799|0.7642|A|ANTIOQUIA|BELLO|Urbano|6.3435577714999996|-75.54949797|Estrato 3|0|Tecnica o tecnologica completa|Secundaria (Bachillerato) completa|N|ACADEMICO|0.8049459904395919|2
782|305001014256|COL BAUTISTA DE CASTILLA|ANTIOQUIA|A|MI|12|NO OFICIAL|0.6513|0.6597|0.6691|0.6863|0.6852|0.6679999999999999|C|ANTIOQUIA|MEDELLIN|Urbano|6.29120368200006|-75.571717386|Estrato 3|0|Secundaria (Bachillerato) completa|Educacion profesional incompleta|N|ACADEMICO|0.05039273614870357|2
783|305001005036|COL SAN JOSE DE LAS VEGAS|ANTIOQUIA|A|MI|274|NO OFICIAL|0.8613|0.8479|0.8602|0.8628|0.9264|0.8633|A+|ANTIOQUIA|MEDELLIN|Urbano|6.25253043433711|-75.5666331582517|Estrato 5|0|Educacion profesional completa|Educacion profesional completa|N|ACADEMICO|0.7248159294220837|0
784|105360001390|INSTITUCION EDUCATIVA CARLOS ENRIQUE CORTES|ANTIOQUIA|A|MI|111|OFICIAL|0.6657|0.6896|0.6817|0.7206|0.6801|0.6887|B|ANTIOQUIA|ITAGUI|Urbano|6.179933499800001|-75.60345286|Estrato 2|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|TECNICO/ACADEMICO|0.361555065211007|3
785|205615000028|I. E. LA MOSQUITA|ANTIOQUIA|A|MI|72|OFICIAL|0.7290000000000001|0.7308|0.7354|0.7371|0.7259|0.7325|A|ANTIOQUIA|RIONEGRO|Rural|6.205833|-75.438611|Estrato 2|0|Secundaria (Bachillerato) completa|Primaria incompleta|N|ACADEMICO|0.26686500218400877|5
786|205101000304|I. E. R. JUAN TAMAYO|ANTIOQUIA|A|MI|59|OFICIAL|0.7117|0.7331|0.7053|0.7451|0.6753|0.7201|A|ANTIOQUIA|CIUDAD BOLIVAR|Rural|5.8984036589999995|-75.97145363|Estrato 1|0|Primaria incompleta|Primaria incompleta|N|ACADEMICO|0.22442907929879197|0
787|205607000175|I. E. R. DOLORES E ISMAEL RESTREPO|ANTIOQUIA|A|MI|114|OFICIAL|0.6504|0.679|0.6455|0.6847|0.6466|0.6635|C|ANTIOQUIA|RETIRO|Rural|6.059337675|-75.46105297|Estrato 2|0|Primaria incompleta|Primaria incompleta|N|ACADEMICO|0.3618861879945126|5
788|105380000527|I. E. CONCEJO MUNICIPAL|ANTIOQUIA|A|MI|184|OFICIAL|0.6959|0.6923|0.688|0.7257|0.6893|0.6996|B|ANTIOQUIA|LA ESTRELLA|Urbano|6.1507630053|-75.63929459|Estrato 2|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|TECNICO/ACADEMICO|0.5145370003844327|3
789|105380000527|I. E. CONCEJO MUNICIPAL|ANTIOQUIA|A|MI|47|OFICIAL|0.5027|0.5562|0.5421|0.6005|0.5477|0.5502|D|ANTIOQUIA|LA ESTRELLA|Urbano|6.1507630053|-75.63929459|Estrato 2|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|TECNICO/ACADEMICO|0.16234592580359286|3
790|105059000116|I. E. ROSA MESA DE MEJIA|ANTIOQUIA|A|MI|73|OFICIAL|0.6973|0.6871|0.6865|0.7273|0.6937|0.6991|B|ANTIOQUIA|ARMENIA|Urbano|6.158056|-75.78694399999999|Estrato 2|0|Primaria completa|Primaria completa|N|ACADEMICO|0.2634674179026515|5
791|205591000137|I. E. R. PUERTO PERALES|ANTIOQUIA|A|MI|55|OFICIAL|0.7019|0.7164|0.6887|0.6952|0.701|0.7006|B|ANTIOQUIA|PUERTO TRIUNFO|Rural|5.988253628|-74.58723137|Estrato 2|0|Secundaria (Bachillerato) completa|Primaria incompleta|N|TECNICO/ACADEMICO|0.2085649225533619|3
792|105034000278|I. E. MARCO FIDEL SUAREZ|ANTIOQUIA|A|MI|97|OFICIAL|0.7041|0.7055|0.7155|0.7368|0.7209|0.7159|B|ANTIOQUIA|ANDES|Urbano|5.657153419|-75.88165195|Estrato 2|0|Primaria incompleta|Primaria incompleta|N|TECNICO/ACADEMICO|0.3333770373134481|3
793|105172000238|I.E. GONZALO MEJIA|ANTIOQUIA|A|MI|220|OFICIAL|0.6739|0.6483|0.6383|0.6871|0.6247|0.659|C|ANTIOQUIA|CHIGORODO|Urbano|7.6686062918|-76.68438145|Estrato 2|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|None|ACADEMICO|0.5563780909607147|5
794|205895000320|I. E.R. SIMON BOLIVAR|ANTIOQUIA|A|MI|62|OFICIAL|0.5581|0.5835|0.5371|0.5963|0.5596|0.568|D|ANTIOQUIA|ZARAGOZA|Rural|7.497751038|-74.92427351|Estrato 1|0|Primaria incompleta|Primaria incompleta|None|ACADEMICO|0.2084636758670098|0
795|305237000256|COLEGIO REINALDO ARROYAVE LOPERA|ANTIOQUIA|A|MI|80|NO OFICIAL|0.7116|0.7168|0.7172|0.7501|0.7447|0.7255|A|ANTIOQUIA|DON MATIAS|Urbano|6.4858863571|-75.39309491|Estrato 2|0|Secundaria (Bachillerato) completa|Primaria completa|N|ACADEMICO|0.2889654629312345|5
796|305001024569|COL CIENCIA Y VIDA|ANTIOQUIA|A|MI|64|NO OFICIAL|0.6927|0.7202|0.742|0.7695|0.7246|0.7306|A|ANTIOQUIA|MEDELLIN|Urbano|6.2590125530000496|-75.56472519499991|Estrato 3|0|Tecnica o tecnologica completa|Tecnica o tecnologica completa|None|ACADEMICO|0.24198396831844932|2
797|205148000582|I. E. SANTA MARIA|ANTIOQUIA|A|MI|166|OFICIAL|0.7013|0.6888|0.7058|0.7449|0.693|0.7089|B|ANTIOQUIA|CARMEN DE VIBORAL|Rural|6.0688889999999995|-75.378889|Estrato 2|0|Secundaria (Bachillerato) completa|Primaria incompleta|None|ACADEMICO|0.4850735298473785|5
798|205237000031|I. E.R.PBRO ANTONIO JOSE CADAVID|ANTIOQUIA|A|MI|39|OFICIAL|0.6763|0.68|0.7018|0.7133|0.5911|0.685|B|ANTIOQUIA|DON MATIAS|Rural|6.54104058|-75.28487614|Estrato 2|0|Primaria completa|Primaria incompleta|None|ACADEMICO|0.15295300464266257|5
799|305001015716|COL PARROQUIAL NTRA SE?ORA DEL BUEN CONSEJO|ANTIOQUIA|A|MI|163|NO OFICIAL|0.7821|0.7745|0.7809|0.8038|0.7837|0.7852|A+|ANTIOQUIA|MEDELLIN|Urbano|6.2996844700000505|-75.56705890099991|Estrato 3|0|Tecnica o tecnologica completa|Secundaria (Bachillerato) completa|N|TECNICO|0.5057275129630896|1
800|105001019330|INST EDUC BARRIO SANTA MARGARITA|ANTIOQUIA|A|MI|139|OFICIAL|0.7331|0.7123|0.7352|0.7531|0.7017|0.731|A|ANTIOQUIA|MEDELLIN|Urbano|6.27737934555836|-75.6201963200218|Estrato 2|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|TECNICO/ACADEMICO|0.4375613460376585|3
801|105001000990|INST EDUC GONZALO RESTREPO JARAMILLO|ANTIOQUIA|A|F|420|OFICIAL|0.6407|0.6504|0.6592|0.723|0.6588|0.6676|C|ANTIOQUIA|MEDELLIN|Urbano|6.23956724600004|-75.5488377889999|Estrato 2|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|TECNICO/ACADEMICO|0.7754493595977501|3
802|205120000391|I. E. PIAMONTE|ANTIOQUIA|A|MI|18|OFICIAL|0.6885|0.7049|0.7236|0.7052|0.6279|0.6996|B|ANTIOQUIA|CACERES|Rural|7.780278|-75.206944|Estrato 1|0|Secundaria (Bachillerato) completa|Ninguno|None|ACADEMICO|0.07594235391555204|0
803|105411000199|I. E. SAN FRANCISCO DE ASIS|ANTIOQUIA|A|MI|170|OFICIAL|0.6451|0.6341|0.6259|0.6798|0.5811|0.6412|C|ANTIOQUIA|LIBORINA|Urbano|6.67718524|-75.81344469|Estrato 2|0|Primaria incompleta|Primaria incompleta|N|ACADEMICO|0.46854534741672915|5
804|105411000199|I. E. SAN FRANCISCO DE ASIS|ANTIOQUIA|A|MI|112|OFICIAL|0.4988|0.5357|0.5312|0.5851|0.5087|0.5355|D|ANTIOQUIA|LIBORINA|Urbano|6.67718524|-75.81344469|Estrato 2|0|Primaria incompleta|Primaria incompleta|N|ACADEMICO|0.3231201640701349|5
805|105040000212|I. E. ANORI|ANTIOQUIA|A|MI|226|OFICIAL|0.593|0.6064|0.597|0.6576|0.5777|0.6108|D|ANTIOQUIA|ANORI|Urbano|7.081111|-75.136111|Estrato 2|0|Primaria incompleta|Primaria incompleta|N|TECNICO/ACADEMICO|0.5447459145587878|3
806|105040000212|I. E. ANORI|ANTIOQUIA|A|MI|217|OFICIAL|0.4952|0.541|0.5349|0.5772|0.5347|0.5369|D|ANTIOQUIA|ANORI|Urbano|7.081111|-75.136111|Estrato 2|0|Primaria incompleta|Primaria incompleta|N|TECNICO/ACADEMICO|0.5014860976726405|3
807|205890000259|I. E. R. PRESBITERO EDUARDO ZULUAGA|ANTIOQUIA|A|MI|68|OFICIAL|0.5387|0.5689|0.5544|0.621|0.5619|0.5701|D|ANTIOQUIA|YOLOMBO|Rural|6.568433438|-74.97332795|Estrato 2|0|Primaria incompleta|Primaria incompleta|N|ACADEMICO|0.22537150111020093|5
808|305264000225|COLEGIO SANTA INES|ANTIOQUIA|A|MI|46|NO OFICIAL|0.7749|0.7687|0.7605|0.7736|0.8097|0.7725|A+|ANTIOQUIA|ENTRERRIOS|Urbano|6.5666880977|-75.51817704|Estrato 3|0|Secundaria (Bachillerato) completa|Primaria incompleta|N|ACADEMICO|0.18820220525631967|2
809|205789000591|I. E. R.  SAN PABLO|ANTIOQUIA|A|MI|52|OFICIAL|0.6504|0.6585|0.6442|0.6996|0.6156|0.6595|C|ANTIOQUIA|TAMESIS|Rural|5.604897837|-75.68234912|Estrato 2|0|Primaria incompleta|Primaria incompleta|N|ACADEMICO|0.19289880104504284|5
810|105051000508|I. E. JOSE MANUEL RESTREPO|ANTIOQUIA|A|MI|206|OFICIAL|0.6205|0.6222|0.616|0.6546|0.6057|0.6266|C|ANTIOQUIA|ARBOLETES|Urbano|8.848799785|-76.42203298|Estrato 1|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|ACADEMICO|0.5221762003397059|0
811|105079000082|I. E.  LUIS EDUARDO ARIAS REINEL|ANTIOQUIA|A|MI|270|OFICIAL|0.7020000000000001|0.6884|0.6933|0.7314|0.6761|0.7017|B|ANTIOQUIA|BARBOSA|Urbano|6.4345640735|-75.32888009|Estrato 2|0|Secundaria (Bachillerato) completa|Primaria incompleta|N|TECNICO/ACADEMICO|0.6437261823269401|3
812|205440000305|I E R ROSALIA HOYOS|ANTIOQUIA|A|MI|56|OFICIAL|0.7022|0.7057|0.6956|0.7201|0.7172|0.7068|B|ANTIOQUIA|MARINILLA|Rural|6.192564689|-75.33992611|Estrato 2|0|Primaria incompleta|Primaria incompleta|None|ACADEMICO|0.21272715476074344|5
813|305697000025|COLEGIO  MARIA AUXILIADORA|ANTIOQUIA|A|MI|81|NO OFICIAL|0.7788|0.7676|0.757|0.7926|0.7915|0.7753|A+|ANTIOQUIA|SANTUARIO|Urbano|6.1382944854999995|-75.26283167|Estrato 2|0|Secundaria (Bachillerato) completa|Primaria completa|N|ACADEMICO|0.30218765828898236|5
814|105686000474|I. E. CARDENAL ANIBAL MUNOZ DUQUE|ANTIOQUIA|A|MI|93|OFICIAL|0.5555|0.5775|0.5760000000000001|0.632|0.5536|0.5828|D|ANTIOQUIA|SANTA ROSA DE OSOS|Urbano|6.645959169|-75.46522487|Estrato 2|0|Secundaria (Bachillerato) completa|Primaria incompleta|N|TECNICO/ACADEMICO|0.29196996949995163|3
815|205400000213|I. E. MARCO EMILIO LOPEZ GALLEGO|ANTIOQUIA|A|MI|47|OFICIAL|0.6829999999999999|0.6806|0.648|0.6838|0.639|0.6712|B|ANTIOQUIA|LA UNION|Rural|5.9737089515|-75.36129991|Estrato 1|1|Primaria incompleta|Primaria incompleta|N|ACADEMICO|0.17835211775405727|0
816|205079000885|I. E. R. EL  HATILLO|ANTIOQUIA|A|MI|217|OFICIAL|0.6008|0.6101|0.5934|0.6538|0.613|0.6144|D|ANTIOQUIA|BARBOSA|Rural|6.413038525|-75.39326243|Estrato 2|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|ACADEMICO|0.5335011366979594|5
817|205361000430|I. E. R. LA PEREZ|ANTIOQUIA|A|MI|81|OFICIAL|0.4984|0.5497|0.5477|0.5687|0.5281|0.5401|D|ANTIOQUIA|ITUANGO|Rural|7.258889|-75.799722|Estrato 1|0|Primaria completa|Primaria incompleta|N|ACADEMICO|0.25325059175931375|0
818|205837000310|I.E. CURRULAO|ANTIOQUIA|A|MI|192|OFICIAL|0.6369|0.6576|0.6351|0.6984|0.6285|0.6548|C|ANTIOQUIA|TURBO|Rural|8.096944|-76.73138900000001|Estrato 1|0|Primaria incompleta|Primaria incompleta|N|TECNICO/ACADEMICO|0.5111299104834621|0
819|205490001400|I. E. R. MELLITO|ANTIOQUIA|A|MI|109|OFICIAL|0.5998|0.6169|0.5934|0.6286|0.5588|0.6058|D|ANTIOQUIA|NECOCLI|Rural|8.547222|-76.670556|Estrato 1|0|Primaria incompleta|Primaria incompleta|N|TECNICO|0.33508844143678473|0
820|105001006068|INST EDUC DINAMARCA|ANTIOQUIA|A|MI|256|OFICIAL|0.7242|0.7019|0.7117|0.7562|0.6861|0.7206|A|ANTIOQUIA|MEDELLIN|Urbano|6.28261270700006|-75.5729263649999|Estrato 3|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|ACADEMICO|0.6340643728864697|2
821|105001006181|INST EDUC PEDRO OCTAVIO AMADO|ANTIOQUIA|A|MI|205|OFICIAL|0.6614|0.6629|0.6411|0.6943|0.6469|0.6635|C|ANTIOQUIA|MEDELLIN|Urbano|6.221679171000059|-75.610677443|Estrato 2|0|Secundaria (Bachillerato) incompleta|Secundaria (Bachillerato) completa|N|TECNICO/ACADEMICO|0.5353907144340704|3
822|105088001750|I.E. FEDERICO SIERRA ARANGO|ANTIOQUIA|A|MI|179|OFICIAL|0.7392|0.7384|0.7041|0.7439|0.6969|0.7287|A|ANTIOQUIA|BELLO|Urbano|6.3099932062|-75.55278442|Estrato 2|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|ACADEMICO|0.5163803297983661|5
823|205660000977|I.E.R. ALTAVISTA|ANTIOQUIA|A|MI|49|OFICIAL|0.6144|0.6343|0.5996|0.6617|0.6247|0.6273|C|ANTIOQUIA|SAN LUIS|Rural|5.936510355|-74.86472945|Estrato 1|1|Primaria incompleta|Primaria incompleta|N|ACADEMICO|0.17888032373193816|0
824|105001002011|INST EDUC FEDERICO OZANAM|ANTIOQUIA|A|MI|400|OFICIAL|0.7504|0.7312|0.7390000000000001|0.7725|0.7677|0.7498|A|ANTIOQUIA|MEDELLIN|Urbano|6.24058577900007|-75.55804125600001|Estrato 3|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|TECNICO/ACADEMICO|0.8057976087547535|1
825|105001007188|INST EDUC BENEDIKTA ZUR NIEDEN|ANTIOQUIA|A|MI|175|OFICIAL|0.6803|0.6729999999999999|0.6636|0.7207|0.6920000000000001|0.685|B|ANTIOQUIA|MEDELLIN|Urbano|6.25325911000004|-75.613871391|Estrato 1|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|None|ACADEMICO|0.4931958829876556|0
826|205837003742|I.E. VEINTINUEVE DE NOVIEMBRE|ANTIOQUIA|A|MI|116|OFICIAL|0.5422|0.5584|0.5403|0.6002|0.5597|0.5602|D|ANTIOQUIA|TURBO|Rural|7.934722|-76.716111|Estrato 1|0|Secundaria (Bachillerato) completa|Primaria incompleta|None|TECNICO/ACADEMICO|0.33825800005064255|0
827|105142000136|I. E. GABRIEL CORREA VELEZ|ANTIOQUIA|A|MI|75|OFICIAL|0.6806|0.7037|0.6759999999999999|0.7202|0.6563|0.6921|B|ANTIOQUIA|CARACOLI|Urbano|6.411665888099999|-74.75803537|Estrato 2|0|Primaria incompleta|Primaria incompleta|N|ACADEMICO|0.267903622952481|5
828|105142000136|I. E. GABRIEL CORREA VELEZ|ANTIOQUIA|A|MI|46|OFICIAL|0.5055|0.5433|0.5606|0.5957|0.5427|0.5506|D|ANTIOQUIA|CARACOLI|Urbano|6.411665888099999|-74.75803537|Estrato 2|0|Primaria incompleta|Primaria incompleta|N|ACADEMICO|0.15939215727438347|5
829|105665000041|I. E. SAN PEDRO DE URABA|ANTIOQUIA|A|MI|366|OFICIAL|0.6321|0.6333|0.6246|0.6654|0.6043|0.6362|C|ANTIOQUIA|SAN PEDRO DE URABA|Urbano|8.2791294515|-76.37913933|Estrato 1|0|Primaria incompleta|Primaria incompleta|N|TECNICO/ACADEMICO|0.712821293707708|0
830|105664000292|I.E. PADRE ROBERTO ARROYAVE VELEZ|ANTIOQUIA|A|MI|212|OFICIAL|0.6809|0.6874|0.6694|0.7104|0.6623|0.6851|B|ANTIOQUIA|SAN PEDRO|Urbano|6.4602833478|-75.55793663|Estrato 2|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|None|ACADEMICO|0.5550244407628785|5
831|105579000160|I. E. BOMBONA|ANTIOQUIA|A|MI|106|OFICIAL|0.5531|0.5684|0.5402|0.6054|0.5712|0.5671|D|ANTIOQUIA|PUERTO BERRIO|Urbano|6.483611|-74.408333|Estrato 1|0|Primaria incompleta|Primaria incompleta|N|ACADEMICO|0.3183239398128478|0
832|305440000994|INSTITUTO REGIONAL COREDI|ANTIOQUIA|A|MI|85|NO OFICIAL|0.7697|0.7374|0.7378|0.7746|0.7775|0.7566|A|ANTIOQUIA|MARINILLA|Urbano|6.175412109400001|-75.33912532|Estrato 3|0|Tecnica o tecnologica completa|Secundaria (Bachillerato) completa|N|ACADEMICO|0.30984393550651096|2
