Cod_Col;Nombre;Latitud;Longitud;Departamento;Municipio;Sector;Estrato;Naturaleza;Calendario;Genero;Categoria;Total;Matematica;Ciencias_Naturales;Ciencias_Sociales;Lectura_critica;Ingles
105895000000;I. E. SANTO CRISTO DE ZARAGOZA;7.492773753;-74.86532865;ANTIOQUIA;ZARAGOZA;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6201;0.6235;0.6049;0.6139;0.6479;0.5903
205001000000;INST EDUC MONSE?OR VICTOR WIEDEMANN;6.183907314;-75.64203172;ANTIOQUIA;MEDELLÕN;Rural;Estrato 2;OFICIAL;A;MIXTO;A;0.7258;0.7184;0.7262;0.7144;0.7516;0.7037
205001000000;INST EDUC CARLOS ALBERTO CALDERON;6.295782;-75.649905;ANTIOQUIA;MEDELLÕN;Rural;Estrato 2;OFICIAL;A;MIXTO;C;0.6582;0.636;0.6545;0.6563;0.6875;0.6532
205001000000;INST EDUC  SAN CRISTOBAL;6.28049522;-75.63671505;ANTIOQUIA;MEDELLÕN;Rural;Estrato 2;OFICIAL;A;MIXTO;B;0.7089;0.6982;0.7028;0.7017;0.7437;0.676
205001000000;INST EDUC MARINA ORTH;6.232226;-75.643899;ANTIOQUIA;MEDELLÕN;Rural;Estrato 2;OFICIAL;A;MIXTO;C;0.626;0.6044;0.6214;0.6177;0.6589;0.6301
205001000000;INST EDUC HECTOR ROGELIO MONTOYA;6.34349;-75.688491;ANTIOQUIA;MEDELLÕN;Rural;Estrato 2;OFICIAL;A;MIXTO;B;0.6726;0.6661;0.6806;0.6706;0.6904;0.6203
205001000000;INST EDUC MANUEL J. BETANCUR;6.185199;-75.655146;ANTIOQUIA;MEDELLÕN;Rural;Estrato 2;OFICIAL;A;MIXTO;A;0.7461;0.7542;0.7382;0.7297;0.7668;0.7333
205001000000;I.E. PRESBITERO JUAN J. ESCOBAR;6.278336646;-75.63480774;ANTIOQUIA;MEDELLÕN;Rural;Estrato 2;OFICIAL;A;MIXTO;B;0.67;0.6541;0.6807;0.6622;0.6935;0.6387
205001000000;INST EDUC ALFONSO UPEGUI OROZCO;6.287512;-75.610499;ANTIOQUIA;MEDELLÕN;Rural;Estrato 2;OFICIAL;A;MIXTO;B;0.7131;0.6914;0.706;0.719;0.7435;0.6904
205001000000;INST EDUC SANTA ELENA;6.206071;-75.49192;ANTIOQUIA;MEDELLÕN;Rural;Estrato 2;OFICIAL;A;MIXTO;A;0.7662;0.7801;0.7616;0.7596;0.7731;0.7372
205001000000;INST EDUC SAN ANTONIO DE PRADO;6.184371;-75.655945;ANTIOQUIA;MEDELLÕN;Rural;Estrato 2;OFICIAL;A;MIXTO;A;0.7297;0.7432;0.7125;0.7049;0.7551;0.7382
205001000000;INSTITUCION EDUCATIVA  MARTIN EDUARDO RIOS LLANOS;6.1725;-75.581111;ANTIOQUIA;ENVIGADO;Rural;Estrato 2;OFICIAL;A;MIXTO;D;0.6102;0.6042;0.6192;0.5801;0.6327;0.6245
205001000000;INST EDUC EL LIMONAR;6.172901;-75.646684;ANTIOQUIA;MEDELLÕN;Rural;Estrato 2;OFICIAL;A;MIXTO;C;0.6591;0.6385;0.6558;0.6555;0.6965;0.63
205001000000;INST EDUC SAN JOSE OBRERO;6.178201;-75.661364;ANTIOQUIA;MEDELLÕN;Rural;Estrato 2;OFICIAL;A;MIXTO;A;0.7224;0.7125;0.7085;0.711;0.7573;0.7231
205002000000;I. E. R. ZOILA DUQUE BAENA;5.790556;-75.504722;ANTIOQUIA;ABEJORRAL;Rural;Estrato 2;OFICIAL;A;MIXTO;C;0.6374;0.6073;0.655;0.6247;0.6698;0.6158
205002000000;I. E. R.  DE PANTANILLO;5.730694489;-75.48936068;ANTIOQUIA;ABEJORRAL;Rural;Estrato 2;OFICIAL;A;MIXTO;C;0.6607;0.6538;0.6604;0.6491;0.6869;0.6382
205030000000;I. E. LUIS CARLOS PARRA MOLINA;6.06440635;-75.70951334;ANTIOQUIA;AMAG¡;Rural;Estrato 1;OFICIAL;A;MIXTO;D;0.5978;0.5682;0.5946;0.5938;0.6375;0.5893
205030000000;I. E. PASCUAL CORREA FLOREZ;6.055;-75.695556;ANTIOQUIA;AMAG¡;Rural;Estrato 1;OFICIAL;A;MIXTO;B;0.6816;0.6576;0.7001;0.6698;0.7178;0.6249
205031000000;I. E. R. PORTACHUELO;6.799167;-74.925556;ANTIOQUIA;AMALFI;Rural;Estrato 1;OFICIAL;A;MIXTO;C;0.6295;0.6211;0.6336;0.625;0.6502;0.5944
205034000000;I. E. R. CARBONERA;5.6375;-75.848889;ANTIOQUIA;ANDES;Rural;Estrato 2;OFICIAL;A;MIXTO;C;0.6449;0.6194;0.6513;0.6357;0.6917;0.5886
205034000000;I. E. TAPARTO;5.654377623;-75.87751583;ANTIOQUIA;ANDES;Rural;Estrato 1;OFICIAL;A;MIXTO;C;0.666;0.6628;0.6649;0.6551;0.6938;0.6287
205034000000;I. E. SANTA RITA;5.613526123;-75.9164184;ANTIOQUIA;ANDES;Rural;Estrato 1;OFICIAL;A;MIXTO;C;0.6648;0.6672;0.6587;0.6544;0.6887;0.6361
205034000000;I. E. SAN JOSE;5.7353807;-75.87045959;ANTIOQUIA;ANDES;Rural;Estrato 2;OFICIAL;A;MIXTO;C;0.6315;0.6102;0.6262;0.6124;0.6795;0.6239
205034000000;I. E. FELIPE HENAO JARAMILLO;5.682128363;-75.83492234;ANTIOQUIA;ANDES;Rural;Estrato 1;OFICIAL;A;MIXTO;B;0.6734;0.6639;0.6443;0.6916;0.7108;0.6227
205034000000;C. E. R. LA MANUELA;5.735;-75.889722;ANTIOQUIA;ANDES;Rural;Estrato 1;OFICIAL;A;MIXTO;D;0.543;0.5164;0.554;0.531;0.5767;0.5248
205034000000;I. E. SAN PERUCHITO;5.646667;-75.940278;ANTIOQUIA;ANDES;Rural;Estrato 1;OFICIAL;A;MIXTO;B;0.6742;0.6714;0.6473;0.6579;0.7337;0.6342
205036000000;I. E. LOS ANGELES;6.10051827;-75.71029801;ANTIOQUIA;ANGEL”POLIS;Rural;Estrato 1;OFICIAL;A;MIXTO;C;0.6675;0.6446;0.6713;0.6528;0.7035;0.6609
205038000000;C. E. R. PAJARITO ARRIBA;6.88;-75.345;ANTIOQUIA;ANGOSTURA;Rural;Estrato 1;OFICIAL;A;MIXTO;D;0.5438;0.5116;0.5442;0.5276;0.5973;0.528
205040000000;I. E. R. MONTEFRIO;6.975278;-75.169444;ANTIOQUIA;ANORÕ;Rural;Estrato 1;OFICIAL;A;MIXTO;D;0.5622;0.5475;0.5657;0.5377;0.6096;0.5267
205042000000;I. E. R. NURQUI;6.422778;-75.914444;ANTIOQUIA;SANTA F… DE ANTIOQUIA;Rural;Estrato 1;OFICIAL;A;MIXTO;D;0.5606;0.535;0.5793;0.5362;0.5962;0.5476
205042000000;C. E. R. EL PESCADO;6.512674664;-75.8934656;ANTIOQUIA;SANTA F… DE ANTIOQUIA;Rural;Estrato 1;OFICIAL;A;MIXTO;D;0.565;0.5593;0.5638;0.5404;0.6065;0.5343
205042000000;I. E. R. OGOSCO;6.562234078;-75.94948882;ANTIOQUIA;SANTA F… DE ANTIOQUIA;Rural;Estrato 1;OFICIAL;A;MIXTO;D;0.5507;0.5088;0.5513;0.5472;0.6065;0.5177
205044000000;I. E. R. ASCENSION MONTOYA DE TORRES;6.302382916;-75.95720891;ANTIOQUIA;ANZ¡;Rural;Estrato 1;OFICIAL;A;MIXTO;B;0.6788;0.6905;0.6858;0.658;0.6978;0.6275
205045000000;I.E.R. CHURIDO PUEBLO;7.865532387;-76.66705811;ANTIOQUIA;APARTAD”;Rural;Estrato 1;OFICIAL;A;MIXTO;C;0.6325;0.6221;0.6239;0.6085;0.6754;0.6331
205045000000;I.E.R. EL REPOSO;7.800832;-76.655974;ANTIOQUIA;APARTAD”;Rural;Estrato 1;OFICIAL;A;MIXTO;C;0.6578;0.6344;0.6619;0.6459;0.6929;0.6454
205045000000;I.E.R. BARTOLOM… CATA—O VALLEJO;7.877753;-76.610307;ANTIOQUIA;APARTAD”;Rural;Estrato 1;OFICIAL;A;MIXTO;D;0.6007;0.5598;0.5938;0.5989;0.6539;0.5897
205045000000;I. E. R. ZUNGO EMBARCADERO;7.751667;-76.656944;ANTIOQUIA;CAREPA;Rural;Estrato 1;OFICIAL;A;MIXTO;D;0.6078;0.5895;0.6269;0.5798;0.6372;0.6015
205045000000;I.E.R. PEDRONEL DURANGO;7.828731;-76.648901;ANTIOQUIA;APARTAD”;Rural;Estrato 1;OFICIAL;A;MIXTO;C;0.6371;0.6328;0.626;0.6243;0.6691;0.6256
205045000000;I.E.R. PUERTO GIRON;7.905420085;-76.73767258;ANTIOQUIA;APARTAD”;Rural;Estrato 1;OFICIAL;A;MIXTO;D;0.5932;0.5743;0.5864;0.5714;0.6436;0.5838
205051000000;I. E. SAN JUAN DE URABA;8.763106792;-76.52652148;ANTIOQUIA;SAN JUAN DE URAB¡;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6478;0.6292;0.6493;0.6439;0.6799;0.6147
205051000000;I. E. R. MONSE—OR ESCOBAR VELEZ;8.739444;-76.606944;ANTIOQUIA;SAN JUAN DE URAB¡;Rural;Estrato 1;OFICIAL;A;MIXTO;D;0.6088;0.5986;0.6138;0.5941;0.6417;0.5691
205051000000;I. E. R. PAJILLAL;8.755;-76.453611;ANTIOQUIA;ARBOLETES;Rural;Estrato 1;OFICIAL;A;MIXTO;C;0.624;0.5988;0.635;0.6197;0.6474;0.6092
205051000000;I. E. R. UVEROS;8.746667;-76.580556;ANTIOQUIA;SAN JUAN DE URAB¡;Rural;Estrato 1;OFICIAL;A;MIXTO;D;0.5558;0.5351;0.5549;0.5372;0.5979;0.5502
205051000000;I. E. R. EL CARMELO;8.615278;-76.380833;ANTIOQUIA;ARBOLETES;Rural;Estrato 1;OFICIAL;A;MIXTO;D;0.586;0.5674;0.6165;0.565;0.596;0.5831
205051000000;I. E. R. BUENOS AIRES;8.611667;-76.283611;ANTIOQUIA;ARBOLETES;Rural;Estrato 1;OFICIAL;A;MIXTO;D;0.559;0.5457;0.5834;0.5308;0.5784;0.5515
205051000000;I. E. R. EL FILO DE DAMAQUIEL;8.769974;-76.526983;ANTIOQUIA;SAN JUAN DE URAB¡;Rural;Estrato 1;OFICIAL;A;MIXTO;D;0.5566;0.5251;0.549;0.5465;0.6052;0.5583
205051000000;I. E. R. LA CANDELARIA;8.658056;-76.453056;ANTIOQUIA;ARBOLETES;Rural;Estrato 1;OFICIAL;A;MIXTO;C;0.6277;0.6215;0.6399;0.6115;0.644;0.6092
205051000000;I. E. R. SANTA FE DE LAS PLATAS;8.814974;-76.453928;ANTIOQUIA;ARBOLETES;Rural;Estrato 1;OFICIAL;A;MIXTO;D;0.5837;0.5818;0.5902;0.5655;0.6039;0.564
205051000000;I. E. R. GUADUAL ARRIBA;8.486667;-76.384722;ANTIOQUIA;ARBOLETES;Rural;Estrato 1;OFICIAL;A;MIXTO;D;0.5885;0.5487;0.6079;0.5828;0.6198;0.5724
205055000000;I. E. R. PRESBITERO MARIO ANGEL;5.699444;-75.119722;ANTIOQUIA;ARGELIA;Rural;Estrato 1;OFICIAL;A;MIXTO;D;0.5734;0.581;0.5474;0.5528;0.6282;0.5259
205079000000;I. E. R. YARUMITO;6.472883159;-75.27342801;ANTIOQUIA;BARBOSA;Rural;Estrato 2;OFICIAL;A;MIXTO;C;0.6429;0.6325;0.6435;0.6292;0.6788;0.6059
205079000000;I. E. EL TABLAZO;6.418333;-75.410278;ANTIOQUIA;BARBOSA;Rural;Estrato 2;OFICIAL;A;MIXTO;C;0.6647;0.6571;0.6665;0.6504;0.7115;0.5852
205079000000;I. E. R. BUGA;6.450278;-75.335833;ANTIOQUIA;BARBOSA;Rural;Estrato 1;OFICIAL;A;MIXTO;D;0.5696;0.5428;0.5661;0.5546;0.6261;0.5366
205079000000;I. E. R. EL  HATILLO;6.413038525;-75.39326243;ANTIOQUIA;BARBOSA;Rural;Estrato 2;OFICIAL;A;MIXTO;D;0.6144;0.6008;0.6101;0.5934;0.6538;0.613
205086000000;I. E. R.  LABORES;6.71162617;-75.61248517;ANTIOQUIA;BELMIRA;Rural;Estrato 2;OFICIAL;A;MIXTO;C;0.6377;0.6354;0.6355;0.6152;0.6764;0.6021
205086000000;I. E. R. CARLOS GONZALEZ;6.520556;-75.603611;ANTIOQUIA;BELMIRA;Rural;Estrato 1;OFICIAL;A;MIXTO;B;0.6884;0.6985;0.7019;0.668;0.6963;0.6557
205088000000;I.E. SAN GABRIEL ARC¡NGEL;6.34695555;-75.5251119;ANTIOQUIA;BELLO;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.6483;0.6231;0.6548;0.6289;0.6945;0.6244
205088000000;I.E. LA PRIMAVERA;6.345395289;-75.57349529;ANTIOQUIA;BELLO;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6547;0.6357;0.6565;0.6385;0.6886;0.6535
205088000000;IE SAN FELIX;6.340205802;-75.60832451;ANTIOQUIA;BELLO;Rural;Estrato 2;OFICIAL;A;MIXTO;C;0.6558;0.6431;0.6505;0.6423;0.6994;0.6191
205093000000;I E FRANCISCO CESAR;6.220089599;-75.95019324;ANTIOQUIA;BETULIA;Rural;Estrato 1;OFICIAL;A;MIXTO;D;0.5369;0.4875;0.5285;0.547;0.5929;0.5119
205093000000;I. E. R. LA SUCRE;6.147778;-75.941667;ANTIOQUIA;BETULIA;Rural;Estrato 1;OFICIAL;A;MIXTO;D;0.5353;0.5112;0.5324;0.5178;0.5879;0.5116
205101000000;I. E. R. JUAN TAMAYO;5.898403659;-75.97145363;ANTIOQUIA;CIUDAD BOLÕVAR;Rural;Estrato 1;OFICIAL;A;MIXTO;A;0.7201;0.7117;0.7331;0.7053;0.7451;0.6753
205101000000;I. E. R. FARALLONES;5.801987755;-76.02904271;ANTIOQUIA;CIUDAD BOLÕVAR;Rural;Estrato 2;OFICIAL;A;MIXTO;C;0.6468;0.6121;0.6481;0.646;0.6976;0.597
205113000000;I. E. R. ADOLFO MORENO USUGA;6.806111;-75.914167;ANTIOQUIA;BURITIC¡;Rural;Estrato 1;OFICIAL;A;MIXTO;C;0.6294;0.6067;0.6412;0.6323;0.6624;0.5548
205120000000;I. E. GUARUMO;7.857515851;-75.20831673;ANTIOQUIA;C¡CERES;Rural;Estrato 1;OFICIAL;A;MIXTO;B;0.6838;0.682;0.7114;0.6663;0.6931;0.6315
205120000000;I. E. AURELIO MEJIA;7.576111;-75.35;ANTIOQUIA;C¡CERES;Rural;Estrato 1;OFICIAL;A;MIXTO;D;0.6194;0.6059;0.6316;0.6031;0.6432;0.6002
205120000000;I. E. PIAMONTE;7.780278;-75.206944;ANTIOQUIA;C¡CERES;Rural;Estrato 1;OFICIAL;A;MIXTO;B;0.6996;0.6885;0.7049;0.7236;0.7052;0.6279
205120000000;I. E. GASPAR DE RODAS;7.7525;-75.252778;ANTIOQUIA;C¡CERES;Rural;Estrato 1;OFICIAL;A;MIXTO;C;0.6296;0.6267;0.632;0.6105;0.6547;0.6134
205129000000;I. E. R. DARIO GUTIERREZ RAVE;6.049377508;-75.61915957;ANTIOQUIA;CALDAS;Rural;Estrato 2;OFICIAL;A;MIXTO;D;0.6105;0.5891;0.6207;0.5889;0.6485;0.5951
205129000000;I. E.  SALINAS;6.08789058;-75.64419518;ANTIOQUIA;CALDAS;Rural;Estrato 2;OFICIAL;A;MIXTO;D;0.615;0.5883;0.6087;0.6073;0.6566;0.6128
205138000000;I. E. R. SAN PASCUAL;6.871252126;-76.03445391;ANTIOQUIA;CA—ASGORDAS;Rural;Estrato 1;OFICIAL;A;MIXTO;C;0.6453;0.6334;0.6365;0.646;0.6937;0.5604
205138000000;I. E. R. BUENOS AIRES;6.729162612;-76.01037273;ANTIOQUIA;CA—ASGORDAS;Rural;Estrato 1;OFICIAL;A;MIXTO;B;0.6772;0.6999;0.6628;0.6659;0.7133;0.5786
205138000000;I. E. R. JUNTAS DE URAMITA;6.924756152;-76.03125986;ANTIOQUIA;CA—ASGORDAS;Rural;Estrato 1;OFICIAL;A;MIXTO;D;0.5993;0.5685;0.6162;0.5993;0.6306;0.5472
205138000000;I. E. R. BERNARDO SIERRA;6.820046125;-76.08242385;ANTIOQUIA;CA—ASGORDAS;Rural;Estrato 1;OFICIAL;A;MIXTO;B;0.6716;0.661;0.67;0.673;0.7071;0.5971
205145000000;I. E. R. ALEGRIAS;5.550292506;-75.61012183;ANTIOQUIA;CARAMANTA;Rural;Estrato 1;OFICIAL;A;MIXTO;C;0.649;0.6187;0.6646;0.6531;0.6777;0.5948
205147000000;I. E. R. VILLA NELLY;7.759167;-76.691667;ANTIOQUIA;CAREPA;Rural;Estrato 1;OFICIAL;A;MIXTO;D;0.6143;0.5867;0.6145;0.6056;0.6539;0.6034
205147000000;I. E. R. LA CADENA;7.761111;-76.6425;ANTIOQUIA;CAREPA;Rural;Estrato 1;OFICIAL;A;MIXTO;C;0.6241;0.6096;0.5909;0.6222;0.6785;0.6099
205147000000;I. E. R. INDIGENISTA POLINES;7.706667;-76.551944;ANTIOQUIA;CHIGOROD”;Rural;Estrato 3;OFICIAL;A;MIXTO;D;0.4763;0.4419;0.4951;0.4603;0.5002;0.4995
205147000000;I. E. R. PIEDRAS BLANCAS;7.746314063;-76.55601462;ANTIOQUIA;CAREPA;Rural;Estrato 1;OFICIAL;A;MIXTO;D;0.5931;0.5612;0.5826;0.585;0.6422;0.5976
205147000000;I.E.R. EL CERRO;7.785;-76.495833;ANTIOQUIA;CAREPA;Rural;Estrato 1;OFICIAL;A;MIXTO;D;0.5611;0.5503;0.5544;0.5367;0.6018;0.5647
205147000000;I.E.R. LA PROVINCIA;7.800833;-76.526389;ANTIOQUIA;CAREPA;Rural;Estrato 1;OFICIAL;A;MIXTO;C;0.6262;0.5875;0.6416;0.6195;0.6621;0.6094
205148000000;I. E.R. LA AURORA;6.084244964;-75.32564441;ANTIOQUIA;EL CARMEN DE VIBORAL;Rural;Estrato 2;OFICIAL;A;MIXTO;B;0.7124;0.7271;0.7199;0.6857;0.737;0.6529
205148000000;I. E. SANTA MARIA;6.068889;-75.378889;ANTIOQUIA;EL CARMEN DE VIBORAL;Rural;Estrato 2;OFICIAL;A;MIXTO;B;0.7089;0.7013;0.6888;0.7058;0.7449;0.693
205154000000;I. E. R. CACERI;7.80650246;-74.92715274;ANTIOQUIA;CAUCASIA;Rural;Estrato 1;OFICIAL;A;MIXTO;D;0.6173;0.5869;0.6422;0.5926;0.6655;0.5632
205154000000;I. E. MARGENTO;8.040390531;-74.95140178;ANTIOQUIA;CAUCASIA;Rural;Estrato 1;OFICIAL;A;MIXTO;D;0.5983;0.5918;0.6078;0.5896;0.6115;0.5764
205154000000;I. E. R. VILLA FATIMA ARRIBA;7.702248908;-74.99106019;ANTIOQUIA;CAUCASIA;Rural;Estrato 1;OFICIAL;A;MIXTO;D;0.448;0.4222;0.4909;0.4104;0.461;0.4701
205154000000;I. E. LICEO CONCEJO MUNICIPAL;7.9875;-75.196944;ANTIOQUIA;CAUCASIA;Urbano;Estrato 1;OFICIAL;A;MIXTO;B;0.7093;0.7328;0.7038;0.6707;0.7414;0.6753
205172000000;I. E. AGRICOLA DE URABA;7.652778;-76.656389;ANTIOQUIA;CHIGOROD”;Rural;Estrato 2;OFICIAL;A;MIXTO;C;0.6202;0.6071;0.6184;0.6051;0.6577;0.598
205172000000;I. E. R.  BARRANQUILLITA;7.563333;-76.696667;ANTIOQUIA;CHIGOROD”;Rural;Estrato 1;OFICIAL;A;MIXTO;C;0.6266;0.6262;0.6319;0.6052;0.6535;0.5956
205172000000;I. E. R. NEL UPEGUI;7.697222;-76.737778;ANTIOQUIA;CHIGOROD”;Rural;Estrato 1;OFICIAL;A;MIXTO;D;0.5992;0.5879;0.5929;0.5828;0.6344;0.5952
205172000000;I. E. R. CELESTINO DIAZ;7.501944;-76.5925;ANTIOQUIA;CHIGOROD”;Rural;Estrato 1;OFICIAL;A;MIXTO;C;0.6206;0.6039;0.6134;0.6172;0.6606;0.5822
205197000000;I. E. EVA TULIA QUINTERO DE TORO;6.009799946;-75.14352222;ANTIOQUIA;COCORN¡;Rural;Estrato 1;OFICIAL;A;MIXTO;C;0.6419;0.6551;0.6383;0.6046;0.6742;0.6277
205197000000;I. E. SAN FRANCISCO;5.96252948;-75.10239623;ANTIOQUIA;SAN FRANCISCO;Urbano;Estrato 2;OFICIAL;A;MIXTO;A;0.7395;0.7584;0.7389;0.7303;0.7441;0.6985
205209000000;C. E. R. LA COMIA;6.071111;-75.972778;ANTIOQUIA;CONCORDIA;Rural;Estrato 2;OFICIAL;A;MIXTO;D;0.5626;0.5289;0.5649;0.5487;0.6148;0.5417
205212000000;I. E. R. GRANJAS INFANTILES;6.355;-75.509722;ANTIOQUIA;COPACABANA;Rural;Estrato 2;OFICIAL;A;MIXTO;C;0.6641;0.6454;0.6601;0.6594;0.6958;0.6503
205234000000;I. E. R. URAMA;7.018889556;-76.14407139;ANTIOQUIA;DABEIBA;Rural;Estrato 1;OFICIAL;A;MIXTO;D;0.5881;0.5719;0.5842;0.5767;0.6292;0.5592
205234000000;I. E. R. SAN RAFAEL;7.000278;-76.036667;ANTIOQUIA;DABEIBA;Rural;Estrato 1;OFICIAL;A;MIXTO;D;0.5363;0.4963;0.5384;0.5351;0.5772;0.5307
205234000000;I. E. R. INDIGENISTA LLANO GORDO;7.085;-76.288889;ANTIOQUIA;DABEIBA;Rural;Estrato 1;OFICIAL;A;MIXTO;D;0.477;0.4289;0.4972;0.4673;0.5087;0.4943
205237000000;I. E.R.PBRO ANTONIO JOSE CADAVID;6.54104058;-75.28487614;ANTIOQUIA;DONMATÕAS;Rural;Estrato 2;OFICIAL;A;MIXTO;B;0.685;0.6763;0.68;0.7018;0.7133;0.5911
205237000000;I. E. R. BENILDA VALENCIA;6.457615884;-75.43419763;ANTIOQUIA;DONMATÕAS;Rural;Estrato 3;OFICIAL;A;MIXTO;B;0.6748;0.6737;0.6769;0.6616;0.6909;0.6636
205240000000;I. E. R. BOYACA;6.340475194;-75.73278385;ANTIOQUIA;EB…JICO;Rural;Estrato 1;OFICIAL;A;MIXTO;B;0.6795;0.6862;0.6792;0.6549;0.719;0.6153
205240000000;I. E. PRESBITERO GABRIEL YEPES YEPES;6.326200808;-75.76417548;ANTIOQUIA;EB…JICO;Rural;Estrato 1;OFICIAL;A;MIXTO;B;0.6778;0.6886;0.6547;0.6678;0.7168;0.6278
205240000000;I. E. R. SAN PIO X;6.30791465;-75.75467549;ANTIOQUIA;EB…JICO;Rural;Estrato 1;OFICIAL;A;MIXTO;D;0.6032;0.5846;0.6151;0.5858;0.6422;0.5579
205250000000;I. E. R. PUERTO CLAVER;7.712498968;-74.7515557;ANTIOQUIA;EL BAGRE;Rural;Estrato 1;OFICIAL;A;MIXTO;D;0.5873;0.5722;0.5825;0.5742;0.6312;0.5547
205266000000;INSTITUCION EDUCATIVA LAS PALMAS;6.152875287;-75.53248088;ANTIOQUIA;ENVIGADO;Rural;Estrato 2;OFICIAL;A;MIXTO;B;0.6957;0.6726;0.6932;0.6978;0.7186;0.6969
205282000000;I. E. R. PALOMOS;5.969322674;-75.67762254;ANTIOQUIA;FREDONIA;Rural;Estrato 3;OFICIAL;A;MIXTO;B;0.6862;0.6639;0.6686;0.6935;0.7255;0.666
205282000000;I. E. R. MURRAPAL;5.902222;-75.698056;ANTIOQUIA;FREDONIA;Rural;Estrato 1;OFICIAL;A;MIXTO;D;0.617;0.5966;0.6317;0.5951;0.6584;0.5752
205282000000;I. E. R.  EDELMIRA  ALVAREZ;5.892214753;-75.65638396;ANTIOQUIA;FREDONIA;Rural;Estrato 1;OFICIAL;A;MIXTO;C;0.6223;0.6023;0.6244;0.6254;0.6383;0.6183
205282000000;I. E. R. JOSE MARIA OBANDO;5.933889;-75.660556;ANTIOQUIA;FREDONIA;Rural;Estrato 2;OFICIAL;A;MIXTO;B;0.6833;0.6706;0.6612;0.6847;0.7296;0.6453
205282000000;I. E. DE MINAS;5.898889;-75.7375;ANTIOQUIA;FREDONIA;Rural;Estrato 2;OFICIAL;A;MIXTO;D;0.6145;0.5956;0.6207;0.5958;0.64;0.632
205282000000;I. E. LLANO GRANDE;5.86377246;-75.6877057;ANTIOQUIA;FREDONIA;Rural;Estrato 2;OFICIAL;A;MIXTO;D;0.5975;0.5318;0.6095;0.606;0.6378;0.6121
205284000000;I. E. R. NOBOGACITA;6.818056;-76.207222;ANTIOQUIA;FRONTINO;Rural;Estrato 1;OFICIAL;A;MIXTO;C;0.6564;0.6646;0.6414;0.6351;0.7004;0.6087
205284000000;I. E. R. LA BLANQUITA DEL MURRI;6.745007761;-76.36667327;ANTIOQUIA;FRONTINO;Rural;Estrato 1;OFICIAL;A;MIXTO;D;0.614;0.6184;0.6306;0.5751;0.6453;0.5731
205284000000;I. E. R. GABRIELA WHITE DE VELEZ;6.805902614;-76.2465026;ANTIOQUIA;FRONTINO;Rural;Estrato 1;OFICIAL;A;MIXTO;C;0.6498;0.6318;0.6515;0.6416;0.6817;0.628
205306000000;I.E.R. SANTA ROSA DE LIMA;6.693213546;-75.94916151;ANTIOQUIA;GIRALDO;Rural;Estrato 1;OFICIAL;A;MIXTO;C;0.6428;0.6187;0.6541;0.6299;0.675;0.6232
205308000000;I.E.R. NUESTRA SE—ORA DEL CARMEN;6.375;-75.422222;ANTIOQUIA;GIRARDOTA;Rural;Estrato 2;OFICIAL;A;MIXTO;C;0.6272;0.6383;0.6319;0.5879;0.6661;0.5813
205308000000;I. E. SAN ANDRES;6.399754126;-75.43991778;ANTIOQUIA;GIRARDOTA;Rural;Estrato 2;OFICIAL;A;MIXTO;A;0.7299;0.7222;0.7288;0.7252;0.7505;0.708
205310000000;I. E. R. EL SALTO;6.784101823;-75.23852511;ANTIOQUIA;G”MEZ PLATA;Rural;Estrato 2;OFICIAL;A;MIXTO;C;0.6509;0.6616;0.641;0.624;0.6818;0.6366
205318000000;I. E. ROMERAL;6.305355363;-75.45768552;ANTIOQUIA;GUARNE;Rural;Estrato 2;OFICIAL;A;MIXTO;B;0.6939;0.686;0.7061;0.6715;0.7186;0.6736
205318000000;I. E. R. PIEDRAS BLANCAS;6.276373527;-75.47028477;ANTIOQUIA;GUARNE;Rural;Estrato 2;OFICIAL;A;MIXTO;B;0.6976;0.6954;0.7074;0.675;0.7212;0.6726
205318000000;I.E.R. EZEQUIEL SIERRA;6.316384164;-75.40646762;ANTIOQUIA;GUARNE;Rural;Estrato 2;OFICIAL;A;MIXTO;B;0.697;0.6906;0.6976;0.6993;0.7157;0.6513
205318000000;I.E.R. HOJAS ANCHAS;6.240595952;-75.42539766;ANTIOQUIA;GUARNE;Rural;Estrato 2;OFICIAL;A;MIXTO;B;0.6769;0.6636;0.684;0.6711;0.695;0.6588
205318000000;I. E. R. CHAPARRAL;6.227425635;-75.40109147;ANTIOQUIA;GUARNE;Rural;Estrato 2;OFICIAL;A;MIXTO;B;0.7031;0.7074;0.7071;0.69;0.7208;0.6643
205347000000;I. E. R. ALTO DEL CORRAL;6.209107394;-75.77527483;ANTIOQUIA;HELICONIA;Rural;Estrato 2;OFICIAL;A;MIXTO;C;0.6476;0.617;0.6407;0.6618;0.6842;0.6075
205347000000;I. E. R. HECTOR HIGINIO BEDOYA VARGAS;6.168024612;-75.72138896;ANTIOQUIA;HELICONIA;Rural;Estrato 1;OFICIAL;A;MIXTO;D;0.6195;0.5936;0.6206;0.6122;0.6568;0.6041
205360000000;I.E. LOS GOMEZ;6.190601578;-75.61139154;ANTIOQUIA;ITAG‹Õ;Rural;Estrato 1;OFICIAL;A;MIXTO;C;0.6601;0.6464;0.6523;0.6463;0.7008;0.6441
