Cod_Col;Nombre;Latitud;Longitud;Departamento;Municipio;Sector;Estrato;Naturaleza;Calendario;Genero;Categoria;Total;Matematica;Ciencias_Naturales;Ciencias_Sociales;Lectura_critica;Ingles;Cluster
105001000001;INST EDUC JOSE MARIA VELAZ;6.303908942;-75.55029834;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.7134;0.7081;0.7102;0.7095;0.74;0.671;0
105001000043;INST EDUC BARRIO SANTA CRUZ;6.292219118;-75.55037972;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.6298;0.6053;0.6293;0.6141;0.6774;0.6091;0
105001000108;INST EDUC CEFA;6.246276856;-75.56176657;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;FEMENINO;A;0.7491;0.7424;0.7417;0.7404;0.7794;0.7265;1
105001000132;INST EDUC JOSE MARIA BERNAL;6.22032997;-75.59362723;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;A;0.763;0.7514;0.7523;0.7652;0.7854;0.7561;4
105001000141;INST EDUC CAMILO TORRES RESTREPO;6.276318786;-75.557333;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;C;0.667;0.6516;0.6603;0.6479;0.7096;0.6626;4
105001000175;INST EDUC GABRIEL RESTREPO MORENO;6.276818567;-75.5484617;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.6538;0.6409;0.6467;0.6343;0.6981;0.6391;1
105001000205;INST EDUC SAN AGUSTIN;6.279873605;-75.56303665;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.692;0.7032;0.6808;0.6722;0.7108;0.6946;0
105001000256;INST EDUC HECTOR ABAD GOMEZ;6.245699243;-75.56035457;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6885;0.6795;0.6814;0.678;0.7213;0.6694;1
105001000353;INST EDUC JUAN DE LA CRUZ POSADA;6.253825721;-75.55451926;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;B;0.6953;0.6921;0.6864;0.6805;0.7212;0.6981;4
105001000396;INST EDUC JOSE ACEVEDO Y GOMEZ;6.202110993;-75.5892116;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.665;0.6508;0.6534;0.6552;0.6963;0.6773;1
105001000418;INST EDUC LA MILAGROSA;6.235157417;-75.5544601;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;B;0.6841;0.6808;0.681;0.6683;0.7079;0.6801;3
105001000485;INST EDUC LA SALLE DE CAMPOAMOR;6.212623942;-75.5877871;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;A;0.7561;0.7638;0.7515;0.733;0.7749;0.7592;3
105001000621;INST EDUC ESCUELA NORMAL SUPERIOR DE MEDELLIN;6.25357937;-75.54862004;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;A;0.7582;0.7651;0.7527;0.7465;0.7756;0.7363;1
105001000795;INST EDUC ALFREDO COCK ARANGO;6.296667308;-75.57362381;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;B;0.6897;0.6694;0.6764;0.6842;0.7255;0.6988;3
105001000809;INST EDUC PERPETUO SOCORRO;6.245994669;-75.61820001;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.7043;0.6963;0.7026;0.7084;0.7222;0.6678;1
105001000841;INST EDUC JESUS MARIA - EL ROSAL;6.291317415;-75.57483334;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;FEMENINO;A+;0.7811;0.7798;0.779;0.7731;0.7976;0.7666;3
105001000868;INST EDUC REPUBLICA DE VENEZUELA;6.235307255;-75.61437692;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6927;0.6925;0.692;0.6642;0.732;0.6631;0
105001000876;INST EDUC JAVIERA LONDO—O-SEVILLA;6.267787787;-75.56515715;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;A;0.7208;0.7123;0.7123;0.7089;0.7469;0.7288;4
105001000931;INST EDUC DIEGO ECHAVARRIA MISAS;6.307992524;-75.56871783;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;A;0.7281;0.7176;0.72;0.7235;0.7598;0.703;3
105001000981;INST EDUC GILBERTO ALZATE AVENDA?O;6.283627426;-75.56176404;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.7063;0.7086;0.6894;0.6923;0.7382;0.6963;1
105001000990;INST EDUC GONZALO RESTREPO JARAMILLO;6.239567246;-75.54883779;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;FEMENINO;C;0.6676;0.6407;0.6504;0.6592;0.723;0.6588;1
105001001023;INST EDUC ANTONIO RICAURTE;6.21126592;-75.60344407;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6858;0.6742;0.6743;0.6719;0.7208;0.6914;0
105001001121;INST EDUC JOSE ROBERTO VASQUEZ;6.268969664;-75.55019914;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6764;0.6671;0.6663;0.6584;0.7164;0.6691;1
105001001155;INST EDUC SAN JUAN BAUTISTA DE LA SALLE;6.284591215;-75.54951138;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6733;0.6607;0.6686;0.6565;0.7112;0.6617;1
105001001163;INSTITUCION EDUCATIVA LA ASUNCION;6.291022819;-75.55433427;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;A;0.7285;0.7211;0.7061;0.7352;0.7541;0.7207;0
105001001198;INST EDUC AURES;6.288747018;-75.59417843;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6885;0.6977;0.6728;0.6641;0.7201;0.6864;1
105001001236;INST EDUC MONTECARLO GUILLERMO GAVIRIA CORREA;6.276799285;-75.54611749;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6705;0.677;0.6623;0.6436;0.7002;0.6669;1
105001001252;INST EDUC CRISTOBAL COLON;6.25041172;-75.61334359;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;A;0.7263;0.7183;0.7078;0.7174;0.7629;0.7222;0
105001001279;INST EDUC CIRO MENDIA;6.290351895;-75.5555099;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6904;0.6813;0.6718;0.6935;0.7239;0.663;0
105001001317;INST EDUC MADRE MARIA MAZARELLO;6.241381382;-75.55607829;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;FEMENINO;A;0.7562;0.7364;0.7427;0.7589;0.7825;0.7689;4
105001001473;INST EDUC MANUELA BELTRAN;6.266320726;-75.54881049;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.6377;0.6289;0.6298;0.615;0.6802;0.6285;0
105001001490;INST EDUC LOLA GONZALEZ;6.257368083;-75.61115843;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;A;0.7403;0.7247;0.7396;0.7326;0.7684;0.7273;1
105001001562;INST EDUC JAVIERA LONDO?O;6.248347486;-75.5599703;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;A;0.7284;0.6994;0.7256;0.7212;0.7613;0.7464;3
105001001635;INST EDUC YERMO Y PARRES;6.229410502;-75.59786374;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;A;0.7604;0.7609;0.7511;0.751;0.7797;0.7569;3
105001001651;INST EDUC JOSE CELESTINO MUTIS;6.25882916;-75.55693695;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;B;0.6959;0.6909;0.6835;0.677;0.7299;0.7034;4
105001001660;INST EDUC JOSE ANTONIO GALAN;6.28502576;-75.5522594;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6815;0.6905;0.6839;0.6439;0.7073;0.6828;0
105001001716;INSTITUCION EDUCATIVA SANTA CATALINA DE SIENA;6.200120895;-75.56121478;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6853;0.6787;0.6776;0.6631;0.7188;0.6938;0
105001001791;INST EDUC MONSE—OR GERARDO VALENCIA CANO;6.269046717;-75.58775289;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;A;0.7555;0.7512;0.7505;0.7475;0.7763;0.7444;4
105001001805;INST EDUC FE Y ALEGRIA POPULAR NRO. 1;6.302481818;-75.54474035;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.64;0.6207;0.6384;0.6283;0.6796;0.6188;1
105001001821;INST EDUC NUEVO HORIZONTE;6.298755806;-75.54603072;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.6473;0.6372;0.6384;0.6414;0.6771;0.6328;0
105001001848;INST EDUC SOR JUANA INES DE LA CRUZ;6.299969362;-75.56814738;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;A+;0.7779;0.7746;0.7599;0.7767;0.8004;0.7782;3
105001001881;I.E. CARLOS VIECO ORTIZ;6.255021536;-75.61997761;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;A;0.7316;0.7316;0.7348;0.7149;0.7504;0.716;0
105001002003;INST EDUC SAN ROBERTO BELARMINO;6.235453054;-75.60657975;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;B;0.6992;0.6803;0.6828;0.6996;0.7308;0.7092;4
105001002011;INST EDUC FEDERICO OZANAM;6.240585779;-75.55804126;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;A;0.7498;0.7504;0.7312;0.739;0.7725;0.7677;3
105001002020;INST EDUC RAFAEL URIBE URIBE;6.249437408;-75.60311665;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;A;0.7341;0.7127;0.723;0.7378;0.7658;0.7261;4
105001002038;INST EDUC JOSE EUSEBIO CARO;6.285512929;-75.55880477;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;B;0.7054;0.7032;0.6868;0.6919;0.7436;0.6935;4
105001002071;I.E. BENJAMIN HERRERA;6.226634556;-75.57960646;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;B;0.68;0.6999;0.6723;0.6439;0.7071;0.6707;3
105001002101;INSTITUCI”N EDUCATIVA JUAN DE DIOS COCK;6.280894339;-75.5534284;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6949;0.6952;0.6846;0.6728;0.7302;0.6854;0
105001002119;I.E. MARCO FIDEL SUAREZ;6.257482635;-75.58630576;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.7182;0.7167;0.7141;0.7058;0.7443;0.6944;1
105001002135;INST EDUC RAMON MUNERA LOPERA;6.269574583;-75.54316237;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 1;OFICIAL;A;MIXTO;B;0.7048;0.6772;0.6896;0.7136;0.7459;0.6832;2
105001002305;INST EDUC MARISCAL ROBLEDO;6.275190865;-75.59590176;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;B;0.685;0.6621;0.6623;0.6888;0.7301;0.6749;4
105001002348;INST EDUC FE Y ALEGRIA SANTO DOMINGO SAVIO;6.29882306;-75.54152496;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6435;0.6415;0.658;0.6222;0.6718;0.5855;5
105001002356;INST EDUC GABRIEL GARCIA MARQUEZ;6.236676574;-75.53363696;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6481;0.6304;0.6388;0.6343;0.6866;0.6553;5
105001002461;INST EDUC LUCRECIO JARAMILLO VELEZ;6.246233977;-75.59949244;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;A+;0.7861;0.7905;0.7736;0.7805;0.7958;0.7977;4
105001002470;INST EDUC SAN VICENTE DE PAUL;6.278704741;-75.57776828;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;B;0.7089;0.7047;0.7016;0.6968;0.7343;0.7036;4
105001002488;INST EDUC PEDRO LUIS VILLA;6.261761867;-75.55283654;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;B;0.6896;0.6825;0.6854;0.6823;0.7153;0.6688;3
105001002496;INST EDUC CRISTO REY;6.205327697;-75.58148964;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;A;0.7275;0.7285;0.7158;0.7183;0.7513;0.7158;3
105001002526;INST EDUC SAMUEL BARRIENTOS RESTREPO;6.254265924;-75.61151436;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6845;0.6683;0.6869;0.6782;0.7109;0.6651;1
105001002780;INST EDUC SAN FRANCISCO DE ASIS;6.238610582;-75.53958705;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6449;0.6286;0.6373;0.6339;0.6801;0.6434;5
105001002798;INST EDUC MATER DEI;6.247537821;-75.58575735;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 4;OFICIAL;A;MIXTO;A;0.7647;0.7499;0.7493;0.772;0.7911;0.7546;7
105001002895;INST EDUC FRANCISCO ANTONIO ZEA;6.243822273;-75.60372154;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;A;0.734;0.7325;0.7281;0.7196;0.7559;0.7338;4
105001002976;INST EDUC LA PIEDAD;6.269375359;-75.5969029;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.6698;0.6813;0.6806;0.6273;0.6933;0.6598;0
105001003123;I.E. FATIMA NUTIBARA;6.23669636;-75.58298223;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;A;0.7223;0.7348;0.71;0.6993;0.7511;0.7048;3
105001003131;INST EDUC REPUBLICA DE HONDURAS;6.290774354;-75.55954079;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6981;0.6958;0.7046;0.7011;0.7144;0.6267;0
105001003221;INSTITUCION EDUCATIVA MANUEL JOSE CAYZEDO;6.241669334;-75.55209633;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;B;0.6992;0.6806;0.6725;0.7113;0.736;0.6882;3
105001003271;INSTITUCION EDUCATIVA OCTAVIO HARRY - JACQUELINE KENNEDY;6.219077466;-75.59630123;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;A;0.7364;0.7337;0.7327;0.7252;0.7581;0.7246;3
105001003280;INST EDUC MARIA MONTESSORI;6.286980349;-75.57516683;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;B;0.678;0.6822;0.6754;0.6481;0.7055;0.6803;3
105001003298;INST EDUC LORENZA VILLEGAS DE SANTOS;6.280223096;-75.56075406;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;FEMENINO;B;0.7;0.695;0.6865;0.6847;0.7423;0.6741;1
105001003387;INST EDUC SANTA ROSA DE LIMA;6.255500952;-75.59960289;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.6586;0.6502;0.6437;0.6499;0.697;0.6393;0
105001003441;INS TEC INDUSTRIAL PASCUAL BRAVO;6.272991518;-75.58541688;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;A;0.7697;0.7757;0.7649;0.7621;0.7795;0.7597;3
105001003450;INST EDUC ROSALIA SUAREZ;6.232680829;-75.59739576;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;A;0.7608;0.7522;0.7471;0.7631;0.7847;0.7497;4
105001004472;INST EDUC LA PRESENTACION;6.213827399;-75.58494732;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;FEMENINO;A+;0.7882;0.7835;0.7774;0.7835;0.8033;0.8045;4
105001004791;INST EDUC SANTO ANGEL;6.207807023;-75.58766494;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;FEMENINO;A+;0.7819;0.7871;0.7687;0.7636;0.7952;0.8213;4
105001005291;INST EDUC CAMPO VALDES;6.275479557;-75.55575122;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;A;0.7457;0.7485;0.7276;0.7416;0.7757;0.7138;4
105001005339;INST EDUC MONSE?OR FRANCISCO CRISTOBAL TORO;6.282563385;-75.56054797;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.6652;0.653;0.6477;0.6547;0.7066;0.6621;1
105001005347;INST EDUC TULIO OSPINA;6.258984818;-75.56584281;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;A;0.7317;0.7105;0.7176;0.7319;0.7667;0.7318;3
105001005380;I.E. MANUEL URIBE ¡NGEL;6.298158526;-75.55383007;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.6693;0.6669;0.6586;0.6462;0.7117;0.6513;0
105001005410;INST EDUC JUAN DE DIOS CARVAJAL;6.255645687;-75.55106203;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;B;0.6845;0.6684;0.6729;0.6743;0.7234;0.6812;3
105001005495;INST EDUC REPUBLICA DE URUGUAY;6.283846207;-75.57724671;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;B;0.6979;0.6913;0.6971;0.6768;0.7303;0.6858;3
105001005525;INST EDUC ENRIQUE OLAYA HERRERA;6.266584318;-75.54515992;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.657;0.645;0.6394;0.6433;0.7055;0.6409;0
105001005878;INST EDUC FRANCISCO MIRANDA;6.274179642;-75.56355753;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6971;0.6982;0.6861;0.6718;0.7318;0.6988;0
105001006068;INST EDUC DINAMARCA;6.282612707;-75.57292636;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;A;0.7206;0.7242;0.7019;0.7117;0.7562;0.6861;4
105001006092;INST EDUC JULIO CESAR GARCIA;6.306774105;-75.56419154;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;A;0.7251;0.7277;0.7181;0.7087;0.7489;0.717;3
105001006181;INST EDUC PEDRO OCTAVIO AMADO;6.221679171;-75.61067744;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.6635;0.6614;0.6629;0.6411;0.6943;0.6469;1
105001006246;INST EDUC JORGE ROBLEDO;6.277482623;-75.59685687;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;B;0.6943;0.6897;0.6822;0.6802;0.7358;0.6626;4
105001006483;INST EDUC RODRIGO CORREA PALACIO;6.297498183;-75.56856021;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;C;0.6595;0.6479;0.6568;0.6508;0.6839;0.6551;3
105001006556;INST EDUC JUAN XXIII;6.262010359;-75.61256121;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.6643;0.6537;0.6604;0.6426;0.6993;0.6682;0
105001006718;INST EDUC ASIA IGNACIANA;6.306243754;-75.55456144;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;A;0.7326;0.7137;0.7149;0.7449;0.7597;0.724;1
105001006980;INST EDUC CONCEJO DE MEDELLIN;6.258238363;-75.60062028;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;A;0.7487;0.7477;0.7395;0.7427;0.7729;0.7241;3
105001007111;INST EDUC SEBASTIAN DE BELALCAZAR;6.297495008;-75.56294296;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;B;0.6854;0.6944;0.6515;0.6852;0.7142;0.6749;4
105001007188;INST EDUC BENEDIKTA ZUR NIEDEN;6.25325911;-75.61387139;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 1;OFICIAL;A;MIXTO;B;0.685;0.6803;0.673;0.6636;0.7207;0.692;2
105001007218;INST EDUC MARIA DE LOS ANGELES CANO MARQUEZ;6.292264498;-75.54449057;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6991;0.6988;0.6998;0.6749;0.7303;0.6772;1
105001007421;INST EDUC OCTAVIO CALDERON MEJIA;6.214782369;-75.58522611;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;A;0.7422;0.7389;0.7276;0.7372;0.761;0.7535;3
105001007439;INST EDUC PEDRO CLAVER AGUIRRE;6.29051187;-75.57125978;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;C;0.6653;0.6649;0.6545;0.6426;0.7072;0.6415;4
105001007889;INST EDUC JUVENIL NUEVO FUTURO;6.30611566;-75.57758241;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6833;0.6508;0.675;0.6843;0.7187;0.6965;0
105001007919;COL SAGRADA FAMILIA ALDEA PABLO VI;6.288280629;-75.54194578;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 1;NO OFICIAL;A;MIXTO;B;0.7092;0.6918;0.7036;0.703;0.7413;0.7007;2
105001007978;INST EDUC PABLO NERUDA;6.290634922;-75.55998158;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.6513;0.6271;0.6505;0.6394;0.6935;0.6355;0
105001008249;INST EDUC BELLO HORIZONTE;6.282169363;-75.59081368;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6899;0.6627;0.6796;0.6907;0.7258;0.692;0
105001008389;INST EDUC LORETO-GABRIELA GOMEZ CARVAJAL;6.231625601;-75.55958388;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.6433;0.6413;0.6298;0.6141;0.6829;0.659;1
105001008486;I.E. CAPILLA DEL ROSARIO;6.205344428;-75.60207995;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6842;0.6676;0.6624;0.6769;0.7292;0.6859;0
105001009652;INST EDUC SAN LORENZO DE ABURRA;6.272000718;-75.54917004;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6766;0.6767;0.6665;0.6555;0.71;0.6694;1
105001009695;INST EDUC SAN JUAN BOSCO;6.276300194;-75.56127567;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;FEMENINO;A;0.7269;0.7174;0.7243;0.7116;0.7543;0.7263;3
105001009709;INST EDUC FELIX HENAO BOTERO;6.240595525;-75.54666127;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6738;0.6615;0.6682;0.6526;0.7229;0.6435;1
105001009865;INST EDUC HERNAN TORO AGUDELO;6.271974573;-75.55297232;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;B;0.6979;0.6947;0.6798;0.6891;0.7301;0.692;4
105001010111;INST EDUC MAESTRO FERNANDO BOTERO;6.301619768;-75.57193329;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;B;0.688;0.6791;0.6952;0.6694;0.7182;0.6589;3
105001010367;INST EDUC SANTOS ANGELES CUSTODIOS;6.221407862;-75.58680551;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;FEMENINO;B;0.6746;0.6489;0.6733;0.6615;0.7078;0.6954;3
105001010448;INST EDUC LA ESPERANZA;6.293135554;-75.57717742;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;B;0.7128;0.7049;0.7073;0.6975;0.7395;0.7184;3
105001010588;INST EDUC FE Y ALEGRIA LA CIMA;6.281361493;-75.54763126;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.7068;0.7083;0.6932;0.6988;0.7376;0.6751;1
105001010855;INST EDUC  ANA DE CASTRILLON;6.237848145;-75.5642487;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;B;0.6936;0.6928;0.6782;0.6867;0.7205;0.682;4
105001010928;CENT EDUCAL DON BOSCO;6.288532502;-75.57092829;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;NO OFICIAL;A;MIXTO;A;0.7516;0.7242;0.7356;0.7558;0.7866;0.764;4
105001011061;INST EDUC JOSE ASUNCION SILVA;6.311279653;-75.56220831;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;B;0.711;0.6893;0.7192;0.6936;0.7471;0.6954;4
105001011070;INST EDUC MERCEDITAS GOMEZ MARTINEZ;6.23319628;-75.54658592;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.7016;0.7017;0.6822;0.6939;0.736;0.6801;1
105001011088;INST EDUC CIUDADELA LAS AMERICAS;6.308673065;-75.57532175;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.6598;0.6555;0.6632;0.6443;0.684;0.6371;0
105001011363;INST EDUC DOCE DE OCTUBRE;6.303301717;-75.57677164;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6752;0.6628;0.6607;0.6604;0.7146;0.6824;1
105001011461;INST EDUC FE Y ALEGRIA AURES;6.294828007;-75.59094622;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;A;0.7607;0.7635;0.763;0.7506;0.7719;0.7422;1
105001011606;INST EDUC HORACIO MU?OZ SUESCUN;6.233911703;-75.60923906;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6845;0.6656;0.683;0.6716;0.7203;0.6772;1
